C:\Users\darkr\Desktop\car-data\IMG\center_2020_04_18_10_38_54_269.jpg, C:\Users\darkr\Desktop\car-data\IMG\left_2020_04_18_10_38_54_269.jpg, C:\Users\darkr\Desktop\car-data\IMG\right_2020_04_18_10_38_54_269.jpg, -0.3219654, 1, 0, 19.07281
C:\Users\darkr\Desktop\car-data\IMG\center_2020_04_18_10_38_54_372.jpg, C:\Users\darkr\Desktop\car-data\IMG\left_2020_04_18_10_38_54_372.jpg, C:\Users\darkr\Desktop\car-data\IMG\right_2020_04_18_10_38_54_372.jpg, -0.6086655, 1, 0, 19.91632
C:\Users\darkr\Desktop\car-data\IMG\center_2020_04_18_10_38_54_472.jpg, C:\Users\darkr\Desktop\car-data\IMG\left_2020_04_18_10_38_54_472.jpg, C:\Users\darkr\Desktop\car-data\IMG\right_2020_04_18_10_38_54_472.jpg, -0.6201187, 1, 0, 20.70656
C:\Users\darkr\Desktop\car-data\IMG\center_2020_04_18_10_38_54_579.jpg, C:\Users\darkr\Desktop\car-data\IMG\left_2020_04_18_10_38_54_579.jpg, C:\Users\darkr\Desktop\car-data\IMG\right_2020_04_18_10_38_54_579.jpg, -0.2549385, 1, 0, 21.9298
C:\Users\darkr\Desktop\car-data\IMG\center_2020_04_18_10_38_54_686.jpg, C:\Users\darkr\Desktop\car-data\IMG\left_2020_04_18_10_38_54_686.jpg, C:\Users\darkr\Desktop\car-data\IMG\right_2020_04_18_10_38_54_686.jpg, 0, 1, 0, 22.94051
C:\Users\darkr\Desktop\car-data\IMG\center_2020_04_18_10_38_54_786.jpg, C:\Users\darkr\Desktop\car-data\IMG\left_2020_04_18_10_38_54_786.jpg, C:\Users\darkr\Desktop\car-data\IMG\right_2020_04_18_10_38_54_786.jpg, 0, 1, 0, 23.88078
C:\Users\darkr\Desktop\car-data\IMG\center_2020_04_18_10_38_54_888.jpg, C:\Users\darkr\Desktop\car-data\IMG\left_2020_04_18_10_38_54_888.jpg, C:\Users\darkr\Desktop\car-data\IMG\right_2020_04_18_10_38_54_888.jpg, 0, 1, 0, 24.85796
C:\Users\darkr\Desktop\car-data\IMG\center_2020_04_18_10_38_54_990.jpg, C:\Users\darkr\Desktop\car-data\IMG\left_2020_04_18_10_38_54_990.jpg, C:\Users\darkr\Desktop\car-data\IMG\right_2020_04_18_10_38_54_990.jpg, 0, 1, 0, 25.81453
C:\Users\darkr\Desktop\car-data\IMG\center_2020_04_18_10_38_55_096.jpg, C:\Users\darkr\Desktop\car-data\IMG\left_2020_04_18_10_38_55_096.jpg, C:\Users\darkr\Desktop\car-data\IMG\right_2020_04_18_10_38_55_096.jpg, 0, 1, 0, 26.76269
C:\Users\darkr\Desktop\car-data\IMG\center_2020_04_18_10_38_55_199.jpg, C:\Users\darkr\Desktop\car-data\IMG\left_2020_04_18_10_38_55_199.jpg, C:\Users\darkr\Desktop\car-data\IMG\right_2020_04_18_10_38_55_199.jpg, 0, 1, 0, 27.8886
C:\Users\darkr\Desktop\car-data\IMG\center_2020_04_18_10_38_55_301.jpg, C:\Users\darkr\Desktop\car-data\IMG\left_2020_04_18_10_38_55_301.jpg, C:\Users\darkr\Desktop\car-data\IMG\right_2020_04_18_10_38_55_301.jpg, -0.3039744, 1, 0, 28.76411
C:\Users\darkr\Desktop\car-data\IMG\center_2020_04_18_10_38_55_404.jpg, C:\Users\darkr\Desktop\car-data\IMG\left_2020_04_18_10_38_55_404.jpg, C:\Users\darkr\Desktop\car-data\IMG\right_2020_04_18_10_38_55_404.jpg, -0.3651587, 1, 0, 29.53001
C:\Users\darkr\Desktop\car-data\IMG\center_2020_04_18_10_38_55_506.jpg, C:\Users\darkr\Desktop\car-data\IMG\left_2020_04_18_10_38_55_506.jpg, C:\Users\darkr\Desktop\car-data\IMG\right_2020_04_18_10_38_55_506.jpg, -0.06365694, 1, 0, 30.19139
C:\Users\darkr\Desktop\car-data\IMG\center_2020_04_18_10_38_55_608.jpg, C:\Users\darkr\Desktop\car-data\IMG\left_2020_04_18_10_38_55_608.jpg, C:\Users\darkr\Desktop\car-data\IMG\right_2020_04_18_10_38_55_608.jpg, 0, 1, 0, 30.18933
C:\Users\darkr\Desktop\car-data\IMG\center_2020_04_18_10_38_55_709.jpg, C:\Users\darkr\Desktop\car-data\IMG\left_2020_04_18_10_38_55_709.jpg, C:\Users\darkr\Desktop\car-data\IMG\right_2020_04_18_10_38_55_709.jpg, 0, 1, 0, 30.1903
C:\Users\darkr\Desktop\car-data\IMG\center_2020_04_18_10_38_55_811.jpg, C:\Users\darkr\Desktop\car-data\IMG\left_2020_04_18_10_38_55_811.jpg, C:\Users\darkr\Desktop\car-data\IMG\right_2020_04_18_10_38_55_811.jpg, 0, 1, 0, 30.1903
C:\Users\darkr\Desktop\car-data\IMG\center_2020_04_18_10_38_55_914.jpg, C:\Users\darkr\Desktop\car-data\IMG\left_2020_04_18_10_38_55_914.jpg, C:\Users\darkr\Desktop\car-data\IMG\right_2020_04_18_10_38_55_914.jpg, 0, 1, 0, 30.1903
C:\Users\darkr\Desktop\car-data\IMG\center_2020_04_18_10_38_56_016.jpg, C:\Users\darkr\Desktop\car-data\IMG\left_2020_04_18_10_38_56_016.jpg, C:\Users\darkr\Desktop\car-data\IMG\right_2020_04_18_10_38_56_016.jpg, 0, 1, 0, 30.19033
C:\Users\darkr\Desktop\car-data\IMG\center_2020_04_18_10_38_56_122.jpg, C:\Users\darkr\Desktop\car-data\IMG\left_2020_04_18_10_38_56_122.jpg, C:\Users\darkr\Desktop\car-data\IMG\right_2020_04_18_10_38_56_122.jpg, -0.1410999, 1, 0, 30.18456
C:\Users\darkr\Desktop\car-data\IMG\center_2020_04_18_10_38_56_271.jpg, C:\Users\darkr\Desktop\car-data\IMG\left_2020_04_18_10_38_56_271.jpg, C:\Users\darkr\Desktop\car-data\IMG\right_2020_04_18_10_38_56_271.jpg, -0.1557744, 1, 0, 30.18875
C:\Users\darkr\Desktop\car-data\IMG\center_2020_04_18_10_38_56_373.jpg, C:\Users\darkr\Desktop\car-data\IMG\left_2020_04_18_10_38_56_373.jpg, C:\Users\darkr\Desktop\car-data\IMG\right_2020_04_18_10_38_56_373.jpg, 0, 1, 0, 30.18832
C:\Users\darkr\Desktop\car-data\IMG\center_2020_04_18_10_38_56_480.jpg, C:\Users\darkr\Desktop\car-data\IMG\left_2020_04_18_10_38_56_480.jpg, C:\Users\darkr\Desktop\car-data\IMG\right_2020_04_18_10_38_56_480.jpg, 0, 1, 0, 30.19027
C:\Users\darkr\Desktop\car-data\IMG\center_2020_04_18_10_38_56_584.jpg, C:\Users\darkr\Desktop\car-data\IMG\left_2020_04_18_10_38_56_584.jpg, C:\Users\darkr\Desktop\car-data\IMG\right_2020_04_18_10_38_56_584.jpg, 0, 1, 0, 30.19029
C:\Users\darkr\Desktop\car-data\IMG\center_2020_04_18_10_38_56_685.jpg, C:\Users\darkr\Desktop\car-data\IMG\left_2020_04_18_10_38_56_685.jpg, C:\Users\darkr\Desktop\car-data\IMG\right_2020_04_18_10_38_56_685.jpg, 0, 1, 0, 30.19033
C:\Users\darkr\Desktop\car-data\IMG\center_2020_04_18_10_38_56_785.jpg, C:\Users\darkr\Desktop\car-data\IMG\left_2020_04_18_10_38_56_785.jpg, C:\Users\darkr\Desktop\car-data\IMG\right_2020_04_18_10_38_56_785.jpg, -0.1192701, 1, 0, 30.18651
C:\Users\darkr\Desktop\car-data\IMG\center_2020_04_18_10_38_56_892.jpg, C:\Users\darkr\Desktop\car-data\IMG\left_2020_04_18_10_38_56_892.jpg, C:\Users\darkr\Desktop\car-data\IMG\right_2020_04_18_10_38_56_892.jpg, -0.4164786, 1, 0, 30.15339
C:\Users\darkr\Desktop\car-data\IMG\center_2020_04_18_10_38_56_998.jpg, C:\Users\darkr\Desktop\car-data\IMG\left_2020_04_18_10_38_56_998.jpg, C:\Users\darkr\Desktop\car-data\IMG\right_2020_04_18_10_38_56_998.jpg, -0.1021191, 1, 0, 30.19182
C:\Users\darkr\Desktop\car-data\IMG\center_2020_04_18_10_38_57_102.jpg, C:\Users\darkr\Desktop\car-data\IMG\left_2020_04_18_10_38_57_102.jpg, C:\Users\darkr\Desktop\car-data\IMG\right_2020_04_18_10_38_57_102.jpg, 0, 1, 0, 30.18944
C:\Users\darkr\Desktop\car-data\IMG\center_2020_04_18_10_38_57_203.jpg, C:\Users\darkr\Desktop\car-data\IMG\left_2020_04_18_10_38_57_203.jpg, C:\Users\darkr\Desktop\car-data\IMG\right_2020_04_18_10_38_57_203.jpg, 0, 1, 0, 30.1902
C:\Users\darkr\Desktop\car-data\IMG\center_2020_04_18_10_38_57_310.jpg, C:\Users\darkr\Desktop\car-data\IMG\left_2020_04_18_10_38_57_310.jpg, C:\Users\darkr\Desktop\car-data\IMG\right_2020_04_18_10_38_57_310.jpg, -0.1144821, 1, 0, 30.18781
C:\Users\darkr\Desktop\car-data\IMG\center_2020_04_18_10_38_57_410.jpg, C:\Users\darkr\Desktop\car-data\IMG\left_2020_04_18_10_38_57_410.jpg, C:\Users\darkr\Desktop\car-data\IMG\right_2020_04_18_10_38_57_410.jpg, -0.4161354, 1, 0, 30.15513
C:\Users\darkr\Desktop\car-data\IMG\center_2020_04_18_10_38_57_516.jpg, C:\Users\darkr\Desktop\car-data\IMG\left_2020_04_18_10_38_57_516.jpg, C:\Users\darkr\Desktop\car-data\IMG\right_2020_04_18_10_38_57_516.jpg, -0.1711581, 1, 0, 30.19171
C:\Users\darkr\Desktop\car-data\IMG\center_2020_04_18_10_38_57_617.jpg, C:\Users\darkr\Desktop\car-data\IMG\left_2020_04_18_10_38_57_617.jpg, C:\Users\darkr\Desktop\car-data\IMG\right_2020_04_18_10_38_57_617.jpg, 0, 1, 0, 30.18927
C:\Users\darkr\Desktop\car-data\IMG\center_2020_04_18_10_38_57_723.jpg, C:\Users\darkr\Desktop\car-data\IMG\left_2020_04_18_10_38_57_723.jpg, C:\Users\darkr\Desktop\car-data\IMG\right_2020_04_18_10_38_57_723.jpg, 0, 1, 0, 30.18968
C:\Users\darkr\Desktop\car-data\IMG\center_2020_04_18_10_38_57_830.jpg, C:\Users\darkr\Desktop\car-data\IMG\left_2020_04_18_10_38_57_830.jpg, C:\Users\darkr\Desktop\car-data\IMG\right_2020_04_18_10_38_57_830.jpg, 0, 1, 0, 30.1903
C:\Users\darkr\Desktop\car-data\IMG\center_2020_04_18_10_38_57_931.jpg, C:\Users\darkr\Desktop\car-data\IMG\left_2020_04_18_10_38_57_931.jpg, C:\Users\darkr\Desktop\car-data\IMG\right_2020_04_18_10_38_57_931.jpg, 0, 1, 0, 30.18991
C:\Users\darkr\Desktop\car-data\IMG\center_2020_04_18_10_38_58_032.jpg, C:\Users\darkr\Desktop\car-data\IMG\left_2020_04_18_10_38_58_032.jpg, C:\Users\darkr\Desktop\car-data\IMG\right_2020_04_18_10_38_58_032.jpg, 0, 1, 0, 30.19031
C:\Users\darkr\Desktop\car-data\IMG\center_2020_04_18_10_38_58_140.jpg, C:\Users\darkr\Desktop\car-data\IMG\left_2020_04_18_10_38_58_140.jpg, C:\Users\darkr\Desktop\car-data\IMG\right_2020_04_18_10_38_58_140.jpg, 0, 1, 0, 30.19027
C:\Users\darkr\Desktop\car-data\IMG\center_2020_04_18_10_38_58_242.jpg, C:\Users\darkr\Desktop\car-data\IMG\left_2020_04_18_10_38_58_242.jpg, C:\Users\darkr\Desktop\car-data\IMG\right_2020_04_18_10_38_58_242.jpg, 0, 1, 0, 30.19032
C:\Users\darkr\Desktop\car-data\IMG\center_2020_04_18_10_38_58_348.jpg, C:\Users\darkr\Desktop\car-data\IMG\left_2020_04_18_10_38_58_348.jpg, C:\Users\darkr\Desktop\car-data\IMG\right_2020_04_18_10_38_58_348.jpg, -0.1031091, 1, 0, 30.1875
C:\Users\darkr\Desktop\car-data\IMG\center_2020_04_18_10_38_58_453.jpg, C:\Users\darkr\Desktop\car-data\IMG\left_2020_04_18_10_38_58_453.jpg, C:\Users\darkr\Desktop\car-data\IMG\right_2020_04_18_10_38_58_453.jpg, -0.4185849, 1, 0, 30.15171
C:\Users\darkr\Desktop\car-data\IMG\center_2020_04_18_10_38_58_561.jpg, C:\Users\darkr\Desktop\car-data\IMG\left_2020_04_18_10_38_58_561.jpg, C:\Users\darkr\Desktop\car-data\IMG\right_2020_04_18_10_38_58_561.jpg, -0.06823083, 1, 0, 30.19134
C:\Users\darkr\Desktop\car-data\IMG\center_2020_04_18_10_38_58_665.jpg, C:\Users\darkr\Desktop\car-data\IMG\left_2020_04_18_10_38_58_665.jpg, C:\Users\darkr\Desktop\car-data\IMG\right_2020_04_18_10_38_58_665.jpg, 0, 1, 0, 30.18962
C:\Users\darkr\Desktop\car-data\IMG\center_2020_04_18_10_38_58_773.jpg, C:\Users\darkr\Desktop\car-data\IMG\left_2020_04_18_10_38_58_773.jpg, C:\Users\darkr\Desktop\car-data\IMG\right_2020_04_18_10_38_58_773.jpg, 0, 1, 0, 30.19027
C:\Users\darkr\Desktop\car-data\IMG\center_2020_04_18_10_38_58_875.jpg, C:\Users\darkr\Desktop\car-data\IMG\left_2020_04_18_10_38_58_875.jpg, C:\Users\darkr\Desktop\car-data\IMG\right_2020_04_18_10_38_58_875.jpg, 0, 1, 0, 30.19034
C:\Users\darkr\Desktop\car-data\IMG\center_2020_04_18_10_38_58_982.jpg, C:\Users\darkr\Desktop\car-data\IMG\left_2020_04_18_10_38_58_982.jpg, C:\Users\darkr\Desktop\car-data\IMG\right_2020_04_18_10_38_58_982.jpg, 0, 1, 0, 30.1903
C:\Users\darkr\Desktop\car-data\IMG\center_2020_04_18_10_38_59_088.jpg, C:\Users\darkr\Desktop\car-data\IMG\left_2020_04_18_10_38_59_088.jpg, C:\Users\darkr\Desktop\car-data\IMG\right_2020_04_18_10_38_59_088.jpg, 0, 1, 0, 30.1903
C:\Users\darkr\Desktop\car-data\IMG\center_2020_04_18_10_38_59_195.jpg, C:\Users\darkr\Desktop\car-data\IMG\left_2020_04_18_10_38_59_195.jpg, C:\Users\darkr\Desktop\car-data\IMG\right_2020_04_18_10_38_59_195.jpg, 0, 1, 0, 30.19028
C:\Users\darkr\Desktop\car-data\IMG\center_2020_04_18_10_38_59_303.jpg, C:\Users\darkr\Desktop\car-data\IMG\left_2020_04_18_10_38_59_303.jpg, C:\Users\darkr\Desktop\car-data\IMG\right_2020_04_18_10_38_59_303.jpg, -0.3240148, 1, 0, 30.16591
C:\Users\darkr\Desktop\car-data\IMG\center_2020_04_18_10_38_59_405.jpg, C:\Users\darkr\Desktop\car-data\IMG\left_2020_04_18_10_38_59_405.jpg, C:\Users\darkr\Desktop\car-data\IMG\right_2020_04_18_10_38_59_405.jpg, -0.214956, 1, 0, 30.1896
C:\Users\darkr\Desktop\car-data\IMG\center_2020_04_18_10_38_59_509.jpg, C:\Users\darkr\Desktop\car-data\IMG\left_2020_04_18_10_38_59_509.jpg, C:\Users\darkr\Desktop\car-data\IMG\right_2020_04_18_10_38_59_509.jpg, 0, 1, 0, 30.18712
C:\Users\darkr\Desktop\car-data\IMG\center_2020_04_18_10_38_59_616.jpg, C:\Users\darkr\Desktop\car-data\IMG\left_2020_04_18_10_38_59_616.jpg, C:\Users\darkr\Desktop\car-data\IMG\right_2020_04_18_10_38_59_616.jpg, 0, 1, 0, 30.19006
C:\Users\darkr\Desktop\car-data\IMG\center_2020_04_18_10_38_59_725.jpg, C:\Users\darkr\Desktop\car-data\IMG\left_2020_04_18_10_38_59_725.jpg, C:\Users\darkr\Desktop\car-data\IMG\right_2020_04_18_10_38_59_725.jpg, 0, 1, 0, 30.18995
C:\Users\darkr\Desktop\car-data\IMG\center_2020_04_18_10_38_59_834.jpg, C:\Users\darkr\Desktop\car-data\IMG\left_2020_04_18_10_38_59_834.jpg, C:\Users\darkr\Desktop\car-data\IMG\right_2020_04_18_10_38_59_834.jpg, 0, 1, 0, 30.19032
C:\Users\darkr\Desktop\car-data\IMG\center_2020_04_18_10_38_59_942.jpg, C:\Users\darkr\Desktop\car-data\IMG\left_2020_04_18_10_38_59_942.jpg, C:\Users\darkr\Desktop\car-data\IMG\right_2020_04_18_10_38_59_942.jpg, 0, 1, 0, 30.19033
C:\Users\darkr\Desktop\car-data\IMG\center_2020_04_18_10_39_00_044.jpg, C:\Users\darkr\Desktop\car-data\IMG\left_2020_04_18_10_39_00_044.jpg, C:\Users\darkr\Desktop\car-data\IMG\right_2020_04_18_10_39_00_044.jpg, 0, 1, 0, 30.19032
C:\Users\darkr\Desktop\car-data\IMG\center_2020_04_18_10_39_00_144.jpg, C:\Users\darkr\Desktop\car-data\IMG\left_2020_04_18_10_39_00_144.jpg, C:\Users\darkr\Desktop\car-data\IMG\right_2020_04_18_10_39_00_144.jpg, 0, 1, 0, 30.19029
C:\Users\darkr\Desktop\car-data\IMG\center_2020_04_18_10_39_00_254.jpg, C:\Users\darkr\Desktop\car-data\IMG\left_2020_04_18_10_39_00_254.jpg, C:\Users\darkr\Desktop\car-data\IMG\right_2020_04_18_10_39_00_254.jpg, -0.1282338, 1, 0, 30.18581
